"","x"
"1",0.0281475521211363
"2",0.0887590774153193
"3",2.1501831132335
"4",0
"5",0
"6",0.140293734168056
"7",0.000427392289768476
"8",0.0179410768682219
"9",0.105936467419289
"10",1.33138008187592
"11",0.00604734406830412
"12",0.289787871179034
"13",0.517340324684957
"14",0.538446159332375
"15",0
"16",0
"17",0.0111049761498203
"18",0.0466260826571248
"19",0.0279041260257554
"20",0.675716920786725
"21",0.000941687576327927
"22",2.73364067326431
"23",3.11085431235413
"24",0.338059435443656
"25",0.0376083303033334
"26",0
"27",0
"28",0
"29",0
"30",0.000661635777260275
"31",1.47126245080679
"32",26.0601923700736
"33",0
"34",0
"35",0
"36",0
"37",0.000374308615492522
"38",1.16556755209802
"39",0.013844434419224
"40",1.31712876130628
"41",0.939812739115064
"42",0
"43",0.0108565374968271
"44",0
"45",0.1566895722123
"46",64.8312182995728
"47",39.598825013358
"48",0.658502336025032
"49",0.0992502992773845
"50",0.0434880109480019
"51",0.0482543514049667
"52",1.51190829772514
"53",6.03530749123489
"54",0.673769636090933
"55",2.60829862088696
"56",9.22900532715047
"57",0.295708044349725
"58",0.00790475958685982
"59",0
"60",0
"61",0
"62",0.0563526418130686
"63",0
"64",0.000410063402745438
"65",0.298292338558232
"66",0.0186827958829552
"67",0.768411812695334
"68",0.258828388185028
"69",0.82881018788455
"70",0.281837071827096
"71",0.0142156988109735
"72",0.00155322322538422
"73",0
"74",0.00646045457808303
"75",0
"76",0
"77",0
"78",0.273367868179339
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0.000251964197894704
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0.0130290928551032
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0.00123786139210412
"109",0.000808716892513216
"110",0
"111",0
"112",0
"113",7.85890731135033
"114",2.60645162685497
"115",0
"116",0
"117",0.0692817537855258
"118",0.159264133016756
"119",0.0247851945022364
"120",6.90908949994813
"121",15.415257620758
"122",0.957903506266061
"123",0.0119262257718926
"124",0
"125",0
"126",0
"127",1.40378500369996
"128",0
"129",4.15680407855879
"130",9.05701883929021
"131",10.5789768922018
"132",0.334744284673915
"133",0.484339375862602
"134",0
"135",0
"136",0
"137",0.000234321944425909
"138",0.000313136406694129
"139",0
"140",0.876141042818717
"141",0
"142",0
"143",0
"144",0.0392851987491743
"145",0
"146",0
"147",0
"148",0
"149",0
"150",1.1014324181909
"151",3.94032092851217
"152",0.0500786201233982
"153",0
"154",0.00844210118054632
"155",3.70571462640154
"156",0.299968225073492
"157",0.00012598209894756
"158",0
"159",0
"160",0.553814225942993
"161",0
"162",3.70039142050479
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0.198435390097223
"169",0
"170",0.000898183148272774
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0.00108533745601873
"185",0
"186",0
"187",0
"188",0
"189",5.21121446752186
"190",0.572686934489365
"191",0.0105216903225036
"192",0.225139468506819
"193",0.355130758725066
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0.00133730165391343
"200",0.000234321944425909
"201",0.464424681665487
"202",0.0711663387441173
"203",0.152426155954298
"204",0.0177344490455154
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0.013579801352086
"212",2.56121471670119
"213",0.00448619262532086
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0.436170592267925
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0.0394042141191892
"237",0
"238",0
"239",0
"240",0
"241",3.74419350008719
"242",0.323726701997665
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0.336192680871031
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0.219618038464899
"262",0.204809934752301
"263",0.00164762700470648
"264",0.0118893860915229
"265",0
"266",0
"267",0
"268",0
"269",0.046327281850746
"270",3.84836249117541
"271",0.769703204426317
"272",0.337954409741663
"273",0
"274",0
"275",0
"276",0
"277",0
"278",8.911084940757
"279",12.7282230707202
"280",0.115922967210933
"281",0.264512377479226
"282",0.427661308207263
"283",0
"284",0
"285",0.234079449950231
"286",0
"287",0.331452846061806
"288",7.3791153838001
"289",0.314829175781812
"290",0
"291",0.0314103666292993
"292",1.04995168420636
"293",0.0626509557581816
"294",0.0998411831262325
"295",0.443673877840557
"296",0.000348499370566146
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0.994440399333047
"304",0.0400126232632567
"305",0.00348462004255303
"306",1.54690258523407
"307",0.00765556183332322
"308",0.142753270102496
"309",0
"310",1.40346621507164
"311",0
"312",0.0211174455360606
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0.00219195484685477
"320",2.19226622816184
"321",0.10338019795251
"322",1.78147047828755
"323",0.640436125590083
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0.0139155674579524
"332",0.204628934522391
"333",0
"334",0.22694512779599
"335",0
"336",0
"337",0.00203538664350823
"338",0.0956431592144208
"339",0.0733741572552488
"340",0
"341",1.08043535354177
"342",5.96839595814745
"343",0.658394817911063
"344",0
"345",24.6164993371386
"346",16.4281733763545
"347",13.0947015877486
"348",0.522644936849505
"349",0.840537011454046
"350",0.0284033087577347
"351",0
"352",0
"353",0
"354",0
"355",0.00499007638103548
"356",0.000251964197894704
"357",0.0620120077801959
"358",0.52896265408296
"359",0
"360",0
"361",0.0109253115359167
"362",0
"363",0
"364",0
"365",0
