"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",2.31359940734373
"11",0.0156691007451255
"12",0
"13",0
"14",0
"15",0.000204135429663511
"16",0
"17",0
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0.0576979943455533
"24",0.000310599444387511
"25",0.00191887303883759
"26",1.8684596754178
"27",0.0751739308231006
"28",8.16541718654411e-05
"29",0
"30",0
"31",0
"32",0.0849325268857709
"33",0.324451183087126
"34",0.000280557312811156
"35",0
"36",0.274763386992319
"37",0
"38",0
"39",1.90920946162552
"40",2.55852103055722
"41",0.0698863649861405
"42",0.105823855085287
"43",0.112594313050849
"44",0.253588137097662
"45",0
"46",0
"47",0.310654328541666
"48",0.103804027623421
"49",0.0237009413972557
"50",0
"51",0.00102695970326278
"52",0
"53",0
"54",0
"55",0
"56",0.00671788988040569
"57",0.00133080018404964
"58",0
"59",0
"60",0
"61",0
"62",0
"63",0
"64",0
"65",0
"66",0
"67",0
"68",0
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",2.47147454918423
"76",0.178252273420398
"77",8.41671938433874e-05
"78",0
"79",0.939268599887046
"80",2.3200248413527
"81",0.0255587711971049
"82",0
"83",0
"84",0
"85",0
"86",0.000280557312811156
"87",0.00151824942332656
"88",0
"89",0
"90",0
"91",3.15876228098432
"92",0.231588381352532
"93",0.000294585178451761
"94",0.0198866166718506
"95",0
"96",0.248468724937162
"97",2.9630844619513
"98",0.0328117365264667
"99",0
"100",0.868835762696397
"101",0.000210417984608374
"102",0
"103",0.506221680572894
"104",2.04029660293979
"105",6.38783581047838
"106",0.00603119279336695
"107",0
"108",0.353768159146501
"109",4.45424111102654
"110",0.00404563255951129
"111",0
"112",0.0155993113455902
"113",0.283501865547132
"114",0.597473271598464
"115",0.548540279346951
"116",0.0121778633316976
"117",0
"118",0
"119",0
"120",0
"121",0.00493408225167374
"122",0.00596547745807806
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0.00144487016097773
"130",0.00122743080070304
"131",0
"132",0
"133",0.291026050323747
"134",0.121331060238873
"135",0.0771626917011188
"136",0
"137",0
"138",4.76380502570198
"139",0.0907446659640815
"140",0
