"","x"
"1",3.98798330794667
"2",2.34374450516117
"3",0.0780270590336122
"4",0.000210481339398983
"5",0.00205163858703694
"6",-2.08166817117217e-14
"7",-2.08166817117217e-14
"8",-2.08166817117217e-14
"9",-2.08166817117217e-14
"10",0.00530085183535089
"11",-2.08166817117217e-14
"12",-2.08166817117217e-14
"13",0.038402978764394
"14",0.0232970737312909
"15",1.32334136134249
"16",7.70327152614423
"17",0.00125240943129384
"18",-2.08166817117217e-14
"19",-2.08166817117217e-14
"20",0.0148918549733275
"21",0.97584088581474
"22",-2.08166817117217e-14
"23",-2.08166817117217e-14
"24",-2.08166817117217e-14
"25",-2.08166817117217e-14
"26",-2.08166817117217e-14
"27",-2.08166817117217e-14
"28",-2.08166817117217e-14
"29",-2.08166817117217e-14
"30",-2.08166817117217e-14
"31",-2.08166817117217e-14
"32",-2.08166817117217e-14
"33",0.0137898440809951
"34",0.268236300077187
"35",10.8429432183719
"36",6.74056915257927
"37",0.43041705668987
"38",0.00145487213039255
"39",-2.08166817117217e-14
"40",-2.08166817117217e-14
"41",0.186826469625038
"42",-2.08166817117217e-14
"43",1.69683589735947
"44",5.49115068041537
"45",1.71495336834065
"46",-2.08166817117217e-14
"47",0.745626267508118
"48",0.0872089206842609
"49",0.118507198519067
"50",0.00557428808237065
"51",1.00037961243116
"52",0.00735595293801776
"53",0.00306059596075935
"54",1.21907255780975
"55",0.0429326143340472
"56",0.738267882452049
"57",0.00122985711358142
"58",0.126777972936398
"59",-2.08166817117217e-14
"60",-2.08166817117217e-14
"61",-2.08166817117217e-14
"62",-2.08166817117217e-14
"63",-2.08166817117217e-14
"64",-2.08166817117217e-14
"65",-2.08166817117217e-14
"66",-2.08166817117217e-14
"67",-2.08166817117217e-14
"68",-2.08166817117217e-14
"69",0.0265520079223603
"70",-2.08166817117217e-14
"71",-2.08166817117217e-14
"72",0.0957818932231997
"73",4.33595543130569
"74",5.35796861306426
"75",0.134906256626947
"76",-2.08166817117217e-14
"77",-2.08166817117217e-14
"78",-2.08166817117217e-14
"79",-2.08166817117217e-14
"80",-2.08166817117217e-14
"81",-2.08166817117217e-14
"82",-2.08166817117217e-14
"83",-2.08166817117217e-14
"84",-2.08166817117217e-14
"85",-2.08166817117217e-14
"86",-2.08166817117217e-14
"87",-2.08166817117217e-14
"88",-2.08166817117217e-14
"89",-2.08166817117217e-14
"90",-2.08166817117217e-14
"91",-2.08166817117217e-14
"92",-2.08166817117217e-14
"93",-2.08166817117217e-14
"94",-2.08166817117217e-14
"95",-2.08166817117217e-14
"96",0.0444190752456428
"97",-2.08166817117217e-14
"98",-2.08166817117217e-14
"99",-2.08166817117217e-14
"100",-2.08166817117217e-14
"101",-2.08166817117217e-14
"102",-2.08166817117217e-14
"103",-2.08166817117217e-14
"104",-2.08166817117217e-14
"105",-2.08166817117217e-14
"106",-2.08166817117217e-14
"107",0.0141612823730332
"108",-2.08166817117217e-14
"109",0.489781013652895
"110",-2.08166817117217e-14
"111",0.207268898891869
"112",0.132463744641723
"113",-2.08166817117217e-14
"114",-2.08166817117217e-14
"115",-2.08166817117217e-14
"116",0.265646167870502
"117",0.166505825975948
"118",0.0391438065148414
"119",0.0161592406953067
"120",-2.08166817117217e-14
"121",-2.08166817117217e-14
"122",-2.08166817117217e-14
"123",-2.08166817117217e-14
"124",-2.08166817117217e-14
"125",-2.08166817117217e-14
"126",-2.08166817117217e-14
"127",0.0353135568961921
"128",-2.08166817117217e-14
"129",-2.08166817117217e-14
"130",0.00150676542369692
"131",0.00428964773010343
"132",-2.08166817117217e-14
"133",0.211304699161727
"134",0.0155542139052317
"135",-2.08166817117217e-14
"136",-2.08166817117217e-14
"137",-2.08166817117217e-14
"138",-2.08166817117217e-14
"139",0.462038792033854
"140",0.0736167266577774
"141",0.00335507180321118
"142",-2.08166817117217e-14
"143",-2.08166817117217e-14
"144",-2.08166817117217e-14
"145",-2.08166817117217e-14
"146",-2.08166817117217e-14
"147",-2.08166817117217e-14
"148",-2.08166817117217e-14
"149",0.125698654220285
"150",0.000782192655408761
"151",-2.08166817117217e-14
"152",3.11518542634167
"153",2.50549951577348
"154",1.0200453856153
"155",-2.08166817117217e-14
"156",-2.08166817117217e-14
"157",-2.08166817117217e-14
"158",0.0351701159617384
"159",0.00439065076519203
"160",0.0661295337693194
"161",-2.08166817117217e-14
"162",0.0141933464954752
"163",0.000119120265942744
"164",-2.08166817117217e-14
"165",-2.08166817117217e-14
"166",-2.08166817117217e-14
"167",-2.08166817117217e-14
"168",-2.08166817117217e-14
"169",-2.08166817117217e-14
"170",0.186011082870237
"171",5.08377518727132
"172",0.33692548350839
"173",-2.08166817117217e-14
"174",0.527231996421414
"175",0.435817854392901
"176",0.208034873367265
"177",-2.08166817117217e-14
"178",0.246127360583539
"179",1.55370700227706
"180",4.12343292015581
"181",0.168003070641397
"182",0.605209671886682
"183",0.178246227007423
"184",-2.08166817117217e-14
"185",0.00228812476661156
"186",3.88184961518675
"187",1.66541055226084
"188",3.80723610554728
"189",0.325066642729228
"190",1.39944159172708
"191",0.0140194796324541
"192",0.00125563785307726
"193",9.13610734354232e-05
"194",-2.08166817117217e-14
"195",-2.08166817117217e-14
"196",0.000423777775399929
"197",3.11560970721222
"198",15.4397948737468
"199",3.2034009685446
"200",-2.08166817117217e-14
"201",0.00232293002821055
"202",2.75569420262536
"203",0.0100565373459203
"204",0.001897733045806
"205",0.0355839961298059
"206",0.146950440196904
"207",0.0049985732255648
"208",0.0706336775385305
"209",0.390956721931389
"210",-2.08166817117217e-14
"211",-2.08166817117217e-14
"212",5.29113871087295
"213",4.99812492424202
"214",0.00835082861240018
"215",0.184456735293743
"216",7.04554480367353
"217",0.14451535247827
"218",0.340895536279794
"219",0.0068045385348439
"220",-2.08166817117217e-14
"221",-2.08166817117217e-14
"222",-2.08166817117217e-14
"223",-2.08166817117217e-14
"224",0.00822442460671661
"225",0.0108900536097835
"226",-2.08166817117217e-14
"227",17.9725694327799
"228",6.25032624832218
"229",0.764113394419851
"230",0.351177563040222
"231",-2.08166817117217e-14
"232",-2.08166817117217e-14
"233",-2.08166817117217e-14
"234",-2.08166817117217e-14
"235",-2.08166817117217e-14
"236",0.00646254139580461
"237",0.00165041646038466
"238",0.00883613140384441
"239",-2.08166817117217e-14
"240",-2.08166817117217e-14
"241",0.330664451054661
"242",0.16744274742948
"243",0.296722387740055
"244",2.87573771569501
"245",0.00715653321289315
"246",0.000301842412855223
"247",-2.08166817117217e-14
"248",0.00424525203826356
"249",-2.08166817117217e-14
"250",-2.08166817117217e-14
"251",-2.08166817117217e-14
"252",-2.08166817117217e-14
"253",0.678569178467678
"254",-2.08166817117217e-14
"255",-2.08166817117217e-14
"256",-2.08166817117217e-14
"257",-2.08166817117217e-14
"258",-2.08166817117217e-14
"259",-2.08166817117217e-14
"260",-2.08166817117217e-14
"261",0.0755085888519819
"262",0.148708564599619
"263",0.0982051824270765
"264",-2.08166817117217e-14
"265",-2.08166817117217e-14
"266",0.000182722146891479
"267",0.086132620630923
"268",0.786841107795157
"269",0.0902581477053651
"270",0.0339771318556303
"271",-2.08166817117217e-14
"272",-2.08166817117217e-14
"273",-2.08166817117217e-14
"274",0.000411124830531894
"275",-2.08166817117217e-14
"276",-2.08166817117217e-14
"277",-2.08166817117217e-14
"278",-2.08166817117217e-14
"279",-2.08166817117217e-14
"280",-2.08166817117217e-14
"281",-2.08166817117217e-14
"282",-2.08166817117217e-14
"283",-2.08166817117217e-14
"284",0.125987563085202
"285",11.2671512126999
"286",16.2284891715064
"287",0.661345638569799
"288",-2.08166817117217e-14
"289",-2.08166817117217e-14
"290",0.015586388443993
"291",0.0504889963533403
"292",-2.08166817117217e-14
"293",-2.08166817117217e-14
"294",-2.08166817117217e-14
"295",0.0990953384878265
"296",0.330894482232008
"297",0.807860204973556
"298",-2.08166817117217e-14
"299",0.000210481339398983
"300",-2.08166817117217e-14
"301",-2.08166817117217e-14
"302",-2.08166817117217e-14
"303",-2.08166817117217e-14
"304",-2.08166817117217e-14
"305",0.0111123949998967
"306",0.0778333021946305
"307",0.012838897047907
"308",-2.08166817117217e-14
"309",-2.08166817117217e-14
"310",-2.08166817117217e-14
"311",0.723377850447346
"312",1.26631895114274
"313",2.59125091693287
"314",8.4843833197328
"315",0.000869101986751206
"316",-2.08166817117217e-14
"317",0.173813763719041
"318",0.449839346886889
"319",1.2229083565528
"320",0.00961490842418784
"321",0.484437391229406
"322",-2.08166817117217e-14
"323",-2.08166817117217e-14
"324",-2.08166817117217e-14
"325",-2.08166817117217e-14
"326",-2.08166817117217e-14
"327",-2.08166817117217e-14
"328",0.00514811519768119
"329",-2.08166817117217e-14
"330",-2.08166817117217e-14
"331",0.0166649474218148
"332",-2.08166817117217e-14
"333",-2.08166817117217e-14
"334",-2.08166817117217e-14
"335",-2.08166817117217e-14
"336",-2.08166817117217e-14
"337",-2.08166817117217e-14
"338",-2.08166817117217e-14
"339",-2.08166817117217e-14
"340",-2.08166817117217e-14
"341",-2.08166817117217e-14
"342",0.0273060171927784
"343",0.00107208239365027
"344",-2.08166817117217e-14
"345",-2.08166817117217e-14
"346",-2.08166817117217e-14
"347",-2.08166817117217e-14
"348",-2.08166817117217e-14
"349",2.6815039620456
"350",1.70742247418153
"351",1.47100727251019
"352",0.31499895167042
"353",0.261249689082544
"354",-2.08166817117217e-14
"355",-2.08166817117217e-14
"356",-2.08166817117217e-14
"357",-2.08166817117217e-14
"358",-2.08166817117217e-14
"359",9.13610734354232e-05
"360",0.821754444514834
"361",0.308327442663208
"362",-2.08166817117217e-14
"363",-2.08166817117217e-14
"364",-2.08166817117217e-14
"365",0.206600167860867
"366",0.0342222469464898
"367",0
"368",0
"369",0
"370",0.000258730289413599
"371",0.0167179013727656
"372",0.0111537315732204
"373",0.028713915738563
"374",0.00227044121446391
"375",0.147070076811806
"376",0.162766253330096
"377",1.35566617515984
"378",0.704868895646252
"379",0.000194047717060205
"380",0.0291273594976494
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0.0318040924527049
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",6.24568695289376
"408",69.8892449100166
"409",5.24137981521438
"410",13.646137174303
"411",12.8061640499313
"412",0.256882920820522
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0.0599829561501384
"419",0
"420",0
"421",0.185054612469781
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0.00239316776659714
"437",0.0773922844624581
"438",1.15073958496098
"439",0.0947524565127075
"440",0.655741977655039
"441",0.0849907117615744
"442",0.0408594134734497
"443",0.0634327001374591
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",8.82971104498679
"452",0.121197128541007
"453",0.277193247579953
"454",0.219282562377335
"455",0.229853718668549
"456",0.0172007637987424
"457",0
"458",0
"459",0.0113751150862914
"460",0
"461",0.0789791026110236
"462",0.045121088286621
"463",0
"464",0
"465",0.579758821938578
"466",0.0625369681869834
"467",0.0056783345286277
"468",0.0315060149944913
"469",0.00452418526858362
"470",2.65535984734984
"471",0.0398232834387731
"472",0.579476724737631
"473",0.604390579556869
"474",0.0238446306924885
"475",0.156059357387308
"476",0.0147408124356292
"477",0
"478",0.442734769627273
"479",0.448932107429588
"480",0
"481",0
"482",0
"483",0
"484",0.00521892615315266
"485",0.0635714810488766
"486",0.627214926486466
"487",0.168784668989766
"488",0
"489",0.00367983532942218
"490",0
"491",0
"492",0
"493",0
"494",1.62638370967294
"495",0.00012272655213323
"496",2.64536884195623
"497",0.111640636200243
"498",0.00233833897229327
"499",0
"500",0
"501",0
"502",0.00758336963408959
"503",0.26158391069095
"504",2.23945986598405
"505",0.29166932289771
"506",0.667797718874164
"507",0
"508",0.555172723822873
"509",2.31475583038758
"510",1.75072281663995
"511",0.000517460578827019
"512",0
"513",0.000533631221915278
"514",0.0393340913857011
"515",0
"516",0
"517",0
"518",4.60492272186434
"519",0.0319907377701483
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0.019984401263118
"527",0.0451643018781094
"528",0.00166267934825744
"529",0
"530",0
"531",0
"532",0
"533",0.0426794915276996
"534",0
"535",0
"536",0
"537",0
"538",0
"539",0.133735900038292
"540",2.69745898259055
"541",0.00768146071390484
"542",0.192530849959072
"543",0
"544",0
"545",0.0393744642925849
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0.0131032726193935
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0.0375718838677877
"563",0.000188253937376282
"564",0
"565",0.113354316176821
"566",0.0882446275164723
"567",0
"568",0
"569",0.22144401721328
"570",0
"571",0.00239282590682853
"572",0.000872785456524457
"573",0
"574",0
"575",0
"576",0.762913035595101
"577",0.830289267062919
"578",0.859419425158869
"579",1.58799910477291
"580",0.114783923538283
"581",0.702377860039072
"582",1.46107853781884
"583",0.00370577234008221
"584",0.22468099005359
"585",0.0599888629943045
"586",0
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0.506799423738905
"593",3.04292986532657
"594",0.481688674597467
"595",0.00111226698742085
"596",0.443242207521931
"597",2.16223012426493
"598",0.00782027736244998
"599",0.00684585750846918
"600",0.000666734637453213
"601",1.12817428942257
"602",0
"603",0
"604",0.0563384766174427
"605",0.670877640212919
"606",0.211821915816273
"607",0.144653199739808
"608",9.52634474850093
"609",3.3834008408082
"610",0.512337368773406
"611",0.0450571914902267
"612",0
"613",0
"614",0
"615",0.0301565547363295
"616",0.00012272655213323
"617",0
"618",0
"619",0
"620",0
"621",0
"622",0
"623",0.0148925941251303
"624",0
"625",0
"626",0
"627",0.657350113315648
"628",15.4606341234722
"629",0
"630",0.0196886729209311
"631",0.573662957569099
"632",0
"633",0.0847748084003501
"634",1.22467840202264
"635",0.0101635314417003
"636",0
"637",0
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0.0034870651273984
"656",0
"657",0
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",0.00012272655213323
"665",0
"666",0
"667",0
"668",0
"669",0
"670",0
"671",0.00430452570029931
"672",0.793983289958733
"673",0.148456124878725
"674",8.98834305243019
"675",3.00589112356015
"676",6.07938498102507
"677",0.0613571249338207
"678",0.798878510814209
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0.00991758865274567
"696",0.400569680341007
"697",0.0162326685742027
"698",0.00293315567658943
"699",0.160805389816567
"700",0.339973284040339
"701",0.308353995151335
"702",0.777845772772179
"703",0
"704",0
"705",0
"706",0
"707",0
"708",0
"709",0.691937949081845
"710",34.6393154305117
"711",0
"712",0
"713",0
"714",0
"715",0
"716",0
"717",0.0181349636156209
"718",0
"719",0
"720",0
"721",0
"722",0
"723",0
"724",0
"725",0.0380854979679188
"726",4.96812607581746
"727",0.0989347991316519
"728",0
"729",0
"730",0
