"","x"
"1",16.7492654888664
"2",7.50043176771633
"3",2.40476111530701
"4",0
"5",0
"6",0.00118923095238277
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",1.56918804093908
"21",11.539943066363
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0.0152294240536928
"28",0
"29",0
"30",0
"31",0
"32",0
"33",0
"34",0.0202115035953359
"35",0
"36",0
"37",0
"38",0.000253753611248279
"39",0
"40",0.986726168601503
"41",0
"42",0
"43",0
"44",0
"45",0.00148690097207233
"46",0.647269448665486
"47",0.39308061399845
"48",0.0120504022211356
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0.0586812104993619
"56",1.92607352959148
"57",0.256650613202103
"58",6.5834577906555
"59",13.8097744489156
"60",11.7638572188896
"61",19.3469589313554
"62",0
"63",0.800249809064515
"64",0.490626321844667
"65",0.750376172118385
"66",0.0877798198217205
"67",0.68507723519619
"68",1.58328865702283
"69",0.885228880500724
"70",1.34920365667683
"71",0.00824845237773452
"72",0
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0.0250809217784931
"85",0
"86",0
"87",0
"88",0
"89",0.27879303801241
"90",0.9003481982351
"91",5.08762445115226
"92",9.10162328647982
"93",12.6541349492678
"94",1.99211361881916
"95",0.0117702074428458
"96",0.176382901109278
"97",0.333826943892703
"98",7.91064662367501e-05
"99",0.00146870599766715
"100",0
"101",0
"102",0
"103",0.333950918919659
"104",0.355951526219865
"105",0
"106",0.044165399164566
"107",0
"108",0
"109",0
"110",7.91064662367501e-05
"111",0.0240059770994152
"112",0.535774274383799
"113",0.00176385031544568
"114",0
"115",0
"116",0
"117",0
"118",0.577039120526412
"119",0
"120",0
"121",0.030552574953357
"122",0.129382200847672
"123",0
"124",0.123141978902449
"125",0
"126",0
"127",0
"128",0
"129",0
"130",6.95393954831664
"131",0.361260217254488
"132",0.0666010900833154
"133",1.11802027738305
"134",0
"135",0
"136",0
"137",0
"138",0.0312751931956958
"139",0
"140",0
"141",0
"142",0
"143",0
"144",1.46115146831467
"145",12.9308859447993
"146",0.517486941471572
"147",0
"148",0.0747103794115343
"149",1.10730772314722
"150",0.000429221800955885
"151",0.0478508875433642
"152",0.0117167354640285
"153",0.306265619756669
"154",1.15430154190656
"155",4.76604574972282
"156",0
"157",0
"158",0
"159",0
"160",0.00391948197580794
"161",0.0001582129324735
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",1.43854684656611
"174",0.00191762336105155
"175",7.91064662367501e-05
"176",1.75109448352737
"177",0.0308929208433504
"178",0.74314675736064
"179",0.195624739125557
"180",0.015245314081197
"181",0
"182",0.240128819039401
"183",0
"184",0.0754936776920821
"185",0
"186",0.000138245290135567
"187",0.00104773523518494
"188",0
"189",0
"190",1.60013246682341
"191",3.87246092503307
"192",0.172162150094617
"193",8.11634356400995
"194",21.8814462632355
"195",6.51779676596321
"196",8.11827153908449
"197",17.3424312771461
"198",0.007022983443294
"199",0.00120759025705059
"200",0
"201",0.260403033444172
"202",0.0030281590259919
"203",0
"204",0
"205",1.86369376677549
"206",0.982661547579428
"207",1.15592113341293
"208",14.3771578942228
"209",2.37856022268864
"210",0.509929553197532
"211",0.000313713479843173
"212",0
"213",0.0223356566694575
"214",0.0446817311329985
"215",0.042915532716807
"216",6.34154258026934
"217",0.0465205069235386
"218",0.12552289629919
"219",0.00023731939871025
"220",0
"221",0.00760613490252895
"222",0
"223",0.0227501253703617
"224",9.29431613156061
"225",4.49806404865667
"226",0
"227",0
"228",0.00972120651099248
"229",0.0260589381590979
"230",0.304861241667328
"231",0.000587434733429385
"232",0.00402291775067533
"233",0
"234",0
"235",0.000115508321112712
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",7.96889466146368
"244",4.53516219051323
"245",0.132057205719097
"246",0.00458556375592558
"247",0
"248",0
"249",0
"250",0.00595201918170638
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0.00535153928572247
"259",0.375503661146834
"260",0.124861202357995
"261",0.127330988303724
"262",0.645446761763083
"263",0.0238265371246964
"264",0
"265",0
"266",0
"267",0
"268",6.16324030887893
"269",2.54661238124733
"270",0.00194908189140741
"271",0
"272",0.0210195051051395
"273",0.2937063353443
"274",0.0430200980951612
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0.000735771594380694
"287",0.665005459719735
"288",0.279734255103742
"289",0
"290",0
"291",0
"292",0.478039731889632
"293",4.68354711035197
"294",0
"295",0.00685268869708551
"296",0.0137377436299185
"297",0
"298",0
"299",0.135827347536128
"300",0.378152153082304
"301",0
"302",0.00132834569279618
"303",0
"304",0
"305",0
"306",0.00278372915141287
"307",0.502124677804821
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0.272469245183056
"314",0.00237538895279544
