"","obs_time","temperature","humidity","pressure","windspeed","winddir","emissivity","cloudcover","netlong","uplong","downlong","rad_dni","rad_dif","szenith","timezone"
"15434",1979-10-06 01:00:00,22.9854852281596,0.00714468579981821,96588.8416928402,1.82429524969394,109.125739235246,0.676749491511093,0,0.546787053109822,1.69072969164252,1.1439426385327,2.23219718569963,1.11464598274363,46.5766753802527,"UTC"
"15435",1979-10-06 02:00:00,25.6145500992385,0.00684334900151683,96590.0242168922,0.705099216502762,97.8546148072098,0.643364250126484,0,0.66022800113463,1.84965754789253,1.1894295467579,2.73448326594087,0.953875145469361,36.0334313164145,"UTC"
"15436",1979-10-06 03:00:00,26.0017865473844,0.0067077526085581,96504.0850995965,0.400811305512419,225.596587920266,0.613719375576856,0,0.776609752816201,2.00797344517521,1.231363692359,3.02152596892248,0.815627203208927,28.8920718577148,"UTC"
"15437",1979-10-06 04:00:00,26.4007562907454,0.0065278565255246,96453.8904732263,1.07679773978644,232.611214613857,0.595344366100808,0,0.85921092235019,2.12033649583334,1.26112557348315,3.05995224288323,0.789040330714068,27.9448226945152,"UTC"
"15438",1979-10-06 05:00:00,26.7287164996763,0.00634674207180397,96407.872816628,1.43925065409559,233.874699950549,0.591978859393467,0,0.882850593851598,2.16062006157041,1.27776946771881,2.84898037361626,0.890424466663291,33.7219660793316,"UTC"
"15439",1979-10-06 06:00:00,26.9085890656984,0.0061809199457088,96330.9339579211,1.56742630904508,234.889724733482,0.599942275428824,0,0.858370810279906,2.14263342794208,1.28426261766217,2.41085998604156,1.04262005529797,43.6077820471366,"UTC"
"15440",1979-10-06 07:00:00,26.925679535352,0.00603782816753096,96285.0886826361,1.52604506627656,236.926088003126,0.627285586619535,0,0.764556253343939,2.04823195758498,1.28367570424104,1.77409090381876,1.08693935271962,55.4067393251715,"UTC"
"15441",1979-10-06 08:00:00,29.196051579878,0.00566591138797322,96215.4912787539,1.43673816265955,233.822030848977,0.655153842691274,0,0.670537820680985,1.94184745619349,1.27130963551251,1.06410607278673,0.92644979931116,68.074469113678,"UTC"
"15442",1979-10-06 09:00:00,28.624867607954,0.00602304359693428,96233.1018720132,1.22973365076362,226.786112276239,0.691455653371409,0,0.559323125926764,1.81102255255416,1.2516994266274,0.314912374256181,0.384615229414254,81.1246538577822,"UTC"
"15443",1979-10-06 10:00:00,26.4905276126774,0.00713127348385854,96235.5020988122,1.52606673288874,198.700425394826,0.738749725249142,0,0.434511529672454,1.66184502014916,1.22733349047671,0,0,94.2821770147105,"UTC"
"15444",1979-10-06 11:00:00,25.4979540246163,0.0070199592739078,96283.7197456953,1.63436906667727,162.997087691732,0.7751498340456,0,0.351055666392868,1.5598097483423,1.20875408194943,0,0,107.328960252589,"UTC"
"15445",1979-10-06 12:00:00,24.3391110427872,0.0070902983630461,96319.6003938824,1.84601675225657,132.666769129663,0.787763375238399,0,0.322213198559095,1.51704232991815,1.19482913135905,0,0,120.004731980654,"UTC"
"15446",1979-10-06 13:00:00,18.578439372582,0.00644281545735474,96344.2502478444,1.94476760446566,108.617121597336,0.79517172770962,0,0.304511107776889,1.48591251663529,1.1814014088584,0,0,131.876740175278,"UTC"
