"","x"
"1",1.02519577868395
"2",3.5492217498322
"3",0.00740784901406928
"4",0
"5",0
"6",0
"7",0
"8",0
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0
"17",0
"18",0
"19",0
"20",8.01807024091373
"21",5.58790581126276
"22",0
"23",0
"24",0
"25",0
"26",0
"27",0
"28",0.0270476644365424
"29",0
"30",0
"31",0
"32",0.00250641476087402
"33",0
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0.737745196490354
"41",0
"42",0
"43",0
"44",0
"45",0
"46",1.08123428702011
"47",0
"48",0
"49",0
"50",0
"51",0
"52",0
"53",0
"54",0
"55",0
"56",5.58923466263253
"57",7.51185162658109
"58",0.306682153034151
"59",8.52691024872087
"60",16.929426196036
"61",22.3105835504365
"62",0.0203896874944478
"63",0.84761545295165
"64",0.684700495081204
"65",0.561761777715946
"66",0.00172356378965574
"67",0.470430077470941
"68",1.02264670656242
"69",2.42759458060825
"70",0.328786188855838
"71",0.150342963371985
"72",0.000147450426746779
"73",0
"74",0
"75",0
"76",0
"77",0
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",0
"85",0
"86",0
"87",0
"88",0.0382366841177716
"89",0.820427129247974
"90",0.0389340327343062
"91",2.20317762060945
"92",19.5195711339043
"93",38.119686935733
"94",8.68423987652731
"95",0.0908214955113224
"96",0.149328868386401
"97",0.0939579303374419
"98",0.0201226695895661
"99",0.000527677807618012
"100",0
"101",0
"102",0
"103",0.00483903271698796
"104",0.0938246694044916
"105",0.224986666745803
"106",0.452471552527835
"107",0.0111987782231607
"108",0
"109",0.466861971406319
"110",0
"111",0.00216559188373719
"112",0.291014791391628
"113",0.000817725920724593
"114",0.000824838491601454
"115",0
"116",0
"117",0.152866178564254
"118",0.0990922956087474
"119",0
"120",0
"121",9.10669997416564e-05
"122",0.0795699686737529
"123",0.03257704975658
"124",3.36237696726929
"125",0.00210935974386073
"126",0.000430890947413935
"127",0.00113567811509806
"128",0.00224492544953217
"129",0
"130",5.43909456482763
"131",0.298310412283115
"132",0.977734340635947
"133",0.315546696066906
"134",0.586001721044549
"135",0.0159483092749038
"136",0
"137",0
"138",0.0678322401980955
"139",0.256559670905703
"140",0.000683107925317095
"141",0.0215684138882661
"142",0
"143",0
"144",0.87211234818548
"145",12.7057294231865
"146",1.10496131358858
"147",0.00540565632247939
"148",0.00476500770980656
"149",0.694874331816339
"150",0.000717791498053629
"151",0.157400616353118
"152",0.0290342765833597
"153",0.292450219671734
"154",1.55314542340935
"155",8.74934908786677
"156",0.000281180690177273
"157",0
"158",0.0142232733152149
"159",0.0742890719270386
"160",0.018434202833838
"161",0.00330976352946047
"162",0
"163",0
"164",0
"165",0.00430221861048497
"166",0.000677388064854675
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0.260938112516113
"174",0.0237404190029256
"175",0.00202416389171016
"176",1.50208318601368
"177",1.58140766085774
"178",2.29730470214392
"179",0.260184310714466
"180",0.0053457719522519
"181",0.494857572687431
"182",0.0981193328602148
"183",0.00394326896395739
"184",0.47055843509186
"185",0
"186",0.0104949030016173
"187",0.00602778592715351
"188",0
"189",0.270942589089936
"190",1.17132704324782
"191",1.25580442414223
"192",0.226372025815998
"193",11.852445483503
"194",5.36132289922092
"195",0.564324594887264
"196",22.5724522862852
"197",16.1279745202826
"198",0.271611384796932
"199",0.00999094486525693
"200",0.0119015875245069
"201",0.0039857412635789
"202",0.000215445473706968
"203",0
"204",0
"205",0.163114014220896
"206",0.421012672304993
"207",1.41008073663687
"208",7.85853666703022
"209",2.1949510951115
"210",1.20314723408833
"211",0.000495254065371362
"212",0
"213",0.957820164928163
"214",0.396790281789152
"215",0.0451888654664282
