"","obs_time","temperature","humidity","pressure","windspeed","winddir","emissivity","cloudcover","netlong","uplong","downlong","rad_dni","rad_dif","szenith","timezone"
"263",1953-01-11 22:00:00,24.8846031874457,0.00652390477697254,95459.1490824618,2.96645657293192,18.6795211518831,0.813988424125347,2.34291660349053,0.287420579698347,1.54523149365413,1.25781091395578,0.178960968146142,0.22989452442286,78.7738783338795,"UTC"
"264",1953-01-11 23:00:00,27.7214502911009,0.00621955022777979,95463.7210708583,3.42452234162456,15.4847058512483,0.771346332574749,8.43286313462868,0.376149310210557,1.64503175525401,1.26888244504345,0.932123799925812,0.94293868770954,66.2161675702161,"UTC"
"265",1953-01-12 00:00:00,32.3010486215966,0.00646010502627527,95439.2371189679,4.29381664244491,7.11112626809109,0.736261385702697,13.0967168266334,0.471655381541058,1.78822497579617,1.31656959425511,1.43920235668183,1.05333468144708,53.4287526196142,"UTC"
"266",1953-01-12 01:00:00,34.3504358391816,0.00592717966616305,95434.7455007601,5.20363832068212,350.811805932292,0.707910717841737,10.4531552775878,0.567085571970035,1.94092021871998,1.37383464674995,2.25804017628231,1.06523208127756,40.3365014116862,"UTC"
"267",1953-01-12 02:00:00,35.5452173686552,0.00550808949819184,95395.0439508552,5.08116085379814,315.922321640635,0.671150602139878,37.3553349799606,0.682558189221933,2.07445349105485,1.39189530183291,2.24197154890104,0.938483620545192,27.1809708309645,"UTC"
"268",1953-01-12 03:00:00,37.4491408809112,0.00578763476298241,95367.1311358538,4.92233207406692,299.265481650447,0.695177715997748,34.079479290837,0.654459850724281,2.14613706754566,1.49167721682138,2.30584747196821,0.90335843616643,14.2846370195623,"UTC"
"269",1953-01-12 04:00:00,37.961556231495,0.0055300562761484,95291.9180517626,4.98792767573913,294.414234367966,0.659212929072958,34.8335352222188,0.767228745822838,2.24928555408152,1.48205680825869,2.98269449191432,0.597741643481873,5.51015605818037,"UTC"
"270",1953-01-12 05:00:00,38.3493023457729,0.0054309900830894,95197.2100433835,4.82994998653931,290.214876351193,0.638130605369536,28.0170145523912,0.832131506657107,2.29747301481653,1.46534150815942,2.71537930828337,0.74241218683151,14.8351795078078,"UTC"
"271",1953-01-12 06:00:00,38.5370922534058,0.00531304184310349,95126.8136770692,4.62995819194989,286.517378031227,0.649325543283461,64.5367210761107,0.803657261827455,2.2903591805732,1.48670191874574,1.95814767764931,0.971167153658615,27.7605831624167,"UTC"
"272",1953-01-12 07:00:00,38.1918175935096,0.00499394815521176,95106.5700539848,4.4746920066589,282.002489098166,0.709624410541287,55.708543156615,0.629277156233226,2.1669026407413,1.53762548450808,1.13972776329514,1.01551322919343,40.9172191532146,"UTC"
"273",1953-01-12 08:00:00,37.6922167269197,0.00469290445470305,95046.2176056781,4.41866748381982,275.376398830768,0.739505642412795,66.0788546534722,0.548135146627193,2.10350926358846,1.55537411696127,0.590434184400374,0.83700927944292,54.0032567869938,"UTC"
"274",1953-01-12 09:00:00,37.6683022116611,0.0045644823270293,95091.3436974543,4.94926954387537,255.841935087445,0.756648804780067,71.7447760632731,0.489090471199419,2.00920766913215,1.52011719793273,0.458053780941802,0.622516854774049,66.8840806555539,"UTC"
"275",1953-01-12 10:00:00,36.2123718352389,0.00437955160533635,95011.5800876095,5.68634463249201,235.196457019932,0.73959018401217,48.0185178215293,0.502101814858849,1.92707028330568,1.42496846844683,0.179115038011929,0.318128276653873,79.4253903865272,"UTC"
"276",1953-01-12 11:00:00,34.7632660391437,0.00460275429103761,95095.017436104,4.67272752536938,228.752055417874,0.767364389038734,27.42852563898,0.423936724060125,1.82215768984722,1.3982209657871,0,0,91.4464881231786,"UTC"
"277",1953-01-12 12:00:00,33.9549318173938,0.00471393709362696,95190.1306935468,4.67630833833837,223.824953959661,0.786519973169616,18.3526155130339,0.374806841305426,1.75581691612485,1.38101007481942,0,0,102.677197253626,"UTC"
"278",1953-01-12 13:00:00,31.3737121837319,0.00437274054633203,95288.0998951645,5.66413151476272,212.836305577513,0.775636132204975,16.6252464511039,0.384748104779382,1.71510746809204,1.33035936331266,0,0,112.699178827416,"UTC"
"279",1953-01-12 14:00:00,29.4323026178114,0.00399217150717977,95379.4426238851,6.1333444745784,201.897508295551,0.794483857122365,17.0175100813748,0.348063031661348,1.69403971012433,1.34597667846298,0,0,120.877597559861,"UTC"
"280",1953-01-12 15:00:00,27.976159302341,0.00426074890386856,95402.9629159267,5.60199964082071,189.756825906095,0.785717786189997,18.4235809895976,0.357468301712624,1.66849790088767,1.31102959917504,0,0,126.350298875368,"UTC"
"281",1953-01-12 16:00:00,26.034004375017,0.0061155173347174,95426.2625072768,5.34057715763798,167.12933543929,0.771134054708317,12.5863215363965,0.373193796140796,1.63057388476786,1.25738008862706,0,0,128.244475652325,"UTC"
"282",1953-01-12 17:00:00,22.9634983099233,0.00802418153696403,95480.4346712822,6.07897640209533,143.983532269549,0.804594590835971,0.130268273321559,0.311370503064484,1.5937590831777,1.28238858011322,0,0,126.178785445395,"UTC"
"283",1953-01-12 18:00:00,19.1751801833154,0.00831317826288475,95472.7624758524,6.07518289883574,140.407075434822,0.779154910143448,0,0.339300450428974,1.53626895782171,1.19696850739274,0,0,120.566825250508,"UTC"
"284",1953-01-12 19:00:00,17.8045503842282,0.00843487569856533,95584.2204789087,5.79351387693583,141.062821958009,0.781748153259125,0,0.328962413464102,1.50718243719344,1.17822002372934,0,0,112.290247992522,"UTC"
"285",1953-01-12 20:00:00,16.8526140936372,0.00827392317382618,95635.457408518,5.57194614755922,140.422607798203,0.780509166957696,0,0.324923942377269,1.48018857069356,1.15526462831629,0,0,102.203341225293,"UTC"
"286",1953-01-12 21:00:00,15.9183308431034,0.00805549386686573,95738.2503189045,5.45440569834815,140.118069271972,0.773041864590286,0.234261841957429,0.330794625915347,1.45735488817091,1.12656026225556,0,0,90.9302677254166,"UTC"
"287",1953-01-12 22:00:00,16.0993817260396,0.00666678566542162,95896.7020421125,5.11861648043818,137.264906271695,0.765885025125898,0,0.338763504982162,1.44681542427653,1.10805191929437,0.185830401038904,0.235628070781617,78.8813545405953,"UTC"
"288",1953-01-12 23:00:00,16.539816120054,0.00614573561937942,95878.4783153352,5.73612664717848,138.007382536622,0.737587283488024,0.175696381468077,0.392227139669399,1.49459323615058,1.10236609648118,1.06000356223877,0.998313717213233,66.3217307810984,"UTC"
"289",1953-01-13 00:00:00,19.2746848543144,0.00621802826708097,95933.3994965513,5.75422814237678,139.633310177802,0.701996229692001,0.350056668780504,0.471812916444632,1.58309454377018,1.11128162732555,1.75353465160417,1.08350543496775,53.5330319974146,"UTC"
"290",1953-01-13 01:00:00,20.8024332238252,0.00591588619204501,95943.980397112,5.83120976083573,141.152084931891,0.66918804598031,0.50171227055784,0.561070468477329,1.69563051315371,1.13456004467638,2.48639163537014,1.04004960898035,40.4393826218383,"UTC"
"291",1953-01-13 02:00:00,22.5092031203157,0.00570814468744057,95949.1984995726,5.67492777473521,139.746725912465,0.641544238748098,0,0.651841585092362,1.81765711568752,1.16581553059516,3.03064023919986,0.80029894544438,27.2841955513338,"UTC"
"292",1953-01-13 03:00:00,25.3857312386543,0.00598292768749211,95877.6531510782,5.19058551060236,137.406093740135,0.621275475422327,0,0.733297889162427,1.93494122468501,1.20164333552258,3.36577284793058,0.591925032354847,14.3930467583816,"UTC"
"293",1953-01-13 04:00:00,26.614608222166,0.00581375486943491,95806.8094832196,4.62606484655275,135.354872374875,0.606603286108969,0,0.802652345413776,2.03854065264956,1.23588830723578,3.4619861578459,0.508174018623713,5.58144239152347,"UTC"
"294",1953-01-13 05:00:00,27.6190616763136,0.00568352050492158,95727.9893649027,4.04837393699645,132.854523504673,0.5981269525413,0,0.85151141753234,2.1167049472475,1.26519352971515,3.32320223628306,0.591359606058506,14.7910547173409,"UTC"
"295",1953-01-13 06:00:00,29.6010394346968,0.00595937665720047,95637.3313138951,3.58269635098724,132.382680626722,0.597863646379059,0,0.86641721134914,2.15219962941141,1.28578241806227,2.95314439380458,0.795812497688667,27.7037977787806,"UTC"
"296",1953-01-13 07:00:00,30.0210951727995,0.00577754460514136,95650.7640300793,3.17784840883938,132.772944392296,0.606590934964175,0,0.837755601091252,2.127349394025,1.28959379293375,2.38685039764927,0.999547326228848,40.8599179613224,"UTC"
"297",1953-01-13 08:00:00,29.8998732721344,0.00558775933589721,95591.1100921747,3.08863079243118,138.477791292465,0.62184332695945,0,0.783718317866098,2.07054785332229,1.2868295354562,1.67790251456763,1.0553659462178,53.9491269534147,"UTC"
