"","x"
"1",0.0231720374006998
"2",0
"3",0
"4",0
"5",0
"6",0.00368083359444357
"7",0.0240157635613247
"8",0.0729868768206374
"9",0
"10",0
"11",0
"12",0
"13",0
"14",0
"15",0
"16",0.00801689135889646
"17",2.2553707994369
"18",0
"19",0
"20",0
"21",0
"22",0
"23",0
"24",0
"25",0
"26",0.291707967074273
"27",1.25509237256126
"28",0
"29",0.142043229552242
"30",1.58908742053671
"31",0.012630850983979
"32",0.00211837759496062
"33",0.000405885364849203
"34",0
"35",0
"36",0
"37",0
"38",0
"39",0
"40",0
"41",0
"42",0
"43",0
"44",2.42300153850346
"45",0.0564896031431076
"46",1.91033339607445
"47",0
"48",0
"49",0.00333637240534431
"50",2.34024646056548
"51",0.0120761017124532
"52",0
"53",0.00857828175798751
"54",0.0990596353862328
"55",5.7969352318127
"56",17.4728534514508
"57",16.2081693527455
"58",1.48278709248261
"59",12.112677668649
"60",0.238570037195481
"61",0.0114083074775751
"62",0.305279656409451
"63",0.487127468773951
"64",0.83130108635975
"65",4.13163957318107
"66",2.79133085388381
"67",7.8254332905869
"68",7.03100673437273
"69",0
"70",0
"71",0
"72",0
"73",0
"74",0
"75",0.0188041909144277
"76",0.0117488983558775
"77",1.97802091114445
"78",0.00891914042620789
"79",2.19923153785085
"80",0.289205317477807
"81",0.0135429172186641
"82",6.72378697774721e-05
"83",0.274554160144343
"84",0.703413126394908
"85",0.629135673049972
"86",0.206105128299655
"87",0
"88",0
"89",0
"90",0.00128212202617461
"91",0
"92",0.000405885364849203
"93",0.0987067788331766
"94",0
"95",0
"96",0
"97",8.18611616977369
"98",3.43215362592856
"99",11.508159423382
"100",1.09678300641943
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0.0307698147491208
"113",0
"114",0
"115",0
"116",0
"117",0
"118",1.70790786046299
"119",0.00108898568072458
"120",0
"121",0
"122",0
"123",0.100031629896447
"124",0
"125",0.000854137830032304
"126",0.00532642221636999
"127",0
"128",0
"129",0.0836698748112383
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0.063714191800166
"137",0.00555422645417294
"138",0
"139",0.00194461223170428
"140",0.00183012195286119
"141",0.00759864867879414
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",6.02709506564849
"150",1.407272659186
"151",0.00153136071996554
"152",0
"153",0.0174382137234029
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0.479745940223105
"168",0.000235719936813836
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0.154503304904206
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",0.0100435146650528
"195",0.500264645890263
"196",0
"197",0
"198",0
"199",0.024640176092925
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0
"212",0.00471409361324272
"213",0.0164620933669598
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0.000405885364849203
"221",0
"222",0
"223",6.72378697774721e-05
"224",0
"225",0.21003637154605
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0.006681034234504
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0.00121505374794327
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0.0104852936621209
"261",0
"262",0
"263",0
"264",0
"265",0.0979172053100604
"266",0.254034709707136
"267",0.764876413387595
"268",0.000173950870649607
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0.342592148816219
"280",0.327998439493963
"281",0.00355182665850187
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0.0167841161622486
"294",0
"295",0
"296",0
"297",0
"298",0
"299",2.10410523601252
"300",1.7524160741495
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",11.2449249488901
"311",0.0843736647672534
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0.00396908923654314
"320",0
"321",0
"322",0.00314774657854659
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",1.61087471066681
"341",0.548703331527757
"342",0
"343",0
"344",0.179171478738196
"345",0.0148940580999645
"346",0.00622121965105474
"347",0.00533592924309634
"348",0.002702180617311
"349",0
"350",0
"351",0.00584177670557816
"352",0.0893674748077238
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0.0990877664165032
"365",0.923821620608671
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0.00903721951188761
"373",0.0193218980653111
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",5.0312241657622
"383",7.06546382192071
"384",0.664616687596162
"385",1.43801651391043
"386",1.17800351999296
"387",1.701433058641
"388",2.10304830377409
"389",0.958433391736612
"390",0.0241724319387935
"391",0
"392",0
"393",0
"394",0
"395",0.72089729191981
"396",8.64956074251686
"397",4.67281997118306
"398",0.184713595364772
"399",1.85477923983425
"400",42.5115786808856
"401",0.885621568807033
"402",0.0471761108173272
"403",0
"404",0
"405",0
"406",0.0770633163187963
"407",0.442455796022812
"408",0.871011679877087
"409",0
"410",0.000670822029394338
"411",0
"412",0.101151166568377
"413",0.160958949685132
"414",3.28439647139666
"415",0.177971039863125
"416",3.04471511392217
"417",2.37276982579651
"418",0
"419",0
"420",2.91619879149653
"421",4.70822404339656
"422",3.16453499139288
"423",13.4898566732516
"424",0.148959793981397
"425",0
"426",0
"427",0
"428",0.0128093905178579
"429",0
"430",0
"431",0.276349280871142
"432",2.42337088371634
"433",0
"434",0
"435",0.050404448504748
"436",1.47728242651852
"437",1.48066549606113
"438",0.183084588225117
"439",0.16215039272409
"440",0
"441",0.252465831934905
"442",0.032030099062167
"443",0.0171547381020705
"444",0
"445",0
"446",0
"447",0
"448",0.00684187291735162
"449",0.0588917575812879
"450",0.0386031775768553
"451",0
"452",0
"453",0
"454",0
"455",0.00498158826695695
"456",0.0151940943071687
"457",0.751191114386663
"458",0.00510363214175671
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",1.16868987878366
"474",7.62005018956255
"475",0.0706043318695685
"476",0
"477",0
"478",0
"479",0.000604651977851218
"480",1.78185385268579
"481",0.00303102656415671
"482",0.355912877545054
"483",0
"484",0.207733710510468
"485",4.04641258226791
"486",3.35831863144073
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0.0159756691389905
"493",0.0151179279829816
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0.356608958061378
"500",0.0370457721018994
"501",0
"502",0.0222762866434974
"503",0.0402491547623092
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0.00433078624200605
"512",0
"513",0
"514",0.000875607763830594
"515",0.101694867361159
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0.153589999546898
"524",0.0599597571920358
"525",0
"526",0
"527",0.0357528087539487
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0.713192233119565
"534",14.842350635383
"535",3.22789229425318
"536",0.0623647781134814
"537",0
"538",0
"539",0
"540",0
"541",0.0043138444533795
"542",0.00362293277213669
"543",0.0141327515436744
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0.0105595082542509
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0.0559339332628052
"568",0.00232045331463797
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0.00436811928381537
"576",0
"577",0
"578",0
"579",0
"580",7.71570251300525e-05
"581",0
"582",0
"583",0.000875607763830594
"584",0
"585",0
"586",0.0104808244464028
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0
"593",0
"594",0
"595",0
"596",0
"597",0.000470106814673304
"598",0
"599",0.0256925449958023
"600",0
"601",0
"602",0
"603",0.723959766753838
"604",0.133899362864471
"605",0
"606",0
"607",0
"608",0
"609",0.000333055317806791
"610",0
"611",0
"612",0
"613",0
"614",0
"615",0
"616",0
"617",0
"618",0
"619",0
"620",0
"621",0
"622",0
"623",0
"624",0.00488980295803413
"625",0
"626",0
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0.0417999548161713
"633",0.0103955041514238
"634",0.12517790889026
"635",0.000721365612847504
"636",0
"637",0.0105931948036535
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",4.3640031441085
"649",0.00949031409100146
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0.0554848357170208
"657",0.312072022847875
"658",0.115907618463133
"659",0
"660",0
"661",0
"662",0
"663",0.00588368568303223
"664",0.0119770644402534
"665",0
"666",0.328800572865253
"667",0.314212004254998
"668",3.37348513884042
"669",0
"670",0
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0
"681",0
"682",1.66928798960355
"683",0.000141762890646786
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0.00540175376037268
"693",0
"694",0
