"","obs_time","temperature","humidity","pressure","windspeed","winddir","emissivity","cloudcover","netlong","uplong","downlong","rad_dni","rad_dif","szenith","timezone"
"16843",1970-12-03 18:00:00,33.1359846954368,0.00689246403458111,90789.2035974806,1.44371226791112,258.13045432705,0.739747166788235,31.4653486818185,0.457898815805257,1.75947423092009,1.30157541511484,0,0,99.542906669521,"UTC"
"16844",1970-12-03 19:00:00,32.68879160207,0.00635517496671715,90839.3369211184,1.4695771229109,257.69864061371,0.772511112241032,10.0449401878134,0.388886504749636,1.70965004078425,1.32076353603461,0,0,110.477584562578,"UTC"
"16845",1970-12-03 20:00:00,32.7803026622083,0.00510051895786171,90915.3048756257,1.79645938152158,216.309316743878,0.773584321882162,17.3522337734149,0.377616408468485,1.66782229915218,1.29020589068369,0,0,119.917405110774,"UTC"
"16846",1970-12-03 21:00:00,29.0268915011105,0.00281439920226613,90994.0146267129,2.22653560155007,221.394031035375,0.772300045214375,23.6691960153361,0.373402275092422,1.63949805707063,1.2660957819782,0,0,127.039727768556,"UTC"
"16847",1970-12-03 22:00:00,26.8069804346551,0.00489823593076024,90957.9467384379,2.17469843737549,188.977798949269,0.777169281438778,17.5963948556585,0.359404990679332,1.61225917564527,1.25285418496593,0,0,130.816018937444,"UTC"
"16848",1970-12-03 23:00:00,26.0997833237087,0.00437754440234995,90939.3537105922,2.64470923486997,178.785695491152,0.774966703316171,29.8578380236585,0.356995794143069,1.58617988371392,1.22918408957085,0,0,130.469881153065,"UTC"
"16849",1970-12-04,25.7612043689195,0.00411696412755916,90974.6648965604,2.96913826613754,188.544720922224,0.78939620216067,25.9204491017238,0.330503603470879,1.56947377278324,1.23897016931236,0,0,125.943763647703,"UTC"
"16850",1970-12-04 01:00:00,25.3915683304079,0.00425522887752225,90957.3143254484,3.07577944985937,193.417562375683,0.828956820036592,37.7972477889857,0.267734689265442,1.56569760037511,1.29796291110967,0,0,118.417465093426,"UTC"
"16851",1970-12-04 02:00:00,24.458547877472,0.00495216037583254,90942.8923799781,2.66785601523262,191.364827921149,0.814648939624582,42.1489270825512,0.286632067264107,1.54658225990453,1.25995019264042,0,0,108.720659477209,"UTC"
"16852",1970-12-04 03:00:00,24.5638142197845,0.0055716908933644,90988.112423236,2.04847837974167,179.396012203316,0.839860444280789,33.5288200644732,0.245893067391023,1.53561496296055,1.28972189556953,0,0,97.6277346504245,"UTC"
